ID,착과량(int)
TEST_1873,358.2835653908004
TEST_1874,553.3244573949072
TEST_1875,648.4889896731022
TEST_1876,757.8864072880277
TEST_1877,35.96995554120997
TEST_1878,149.77890535316584
TEST_1879,597.5920964766823
TEST_1880,241.41628192801957
TEST_1881,248.5353708807982
TEST_1882,545.6389444519644
TEST_1883,148.99202721106397
TEST_1884,738.6119647868752
TEST_1885,520.4762473012296
TEST_1886,650.3747793363283
TEST_1887,224.68862069336652
TEST_1888,243.06509239291148
TEST_1889,678.0848426022008
TEST_1890,558.0508955103979
TEST_1891,43.288885212713396
TEST_1892,234.67695885286085
TEST_1893,230.251287194199
TEST_1894,349.9329626470971
TEST_1895,640.3988157119317
TEST_1896,649.9530552336835
TEST_1897,56.13346976039911
TEST_1898,351.476193711309
TEST_1899,646.135034471262
TEST_1900,343.57647263373303
TEST_1901,648.582336628284
TEST_1902,395.1608632413855
TEST_1903,511.69094285394516
TEST_1904,251.80583368335908
TEST_1905,276.67230246081715
TEST_1906,525.4755491657406
TEST_1907,563.6004392219054
TEST_1908,648.3719585982681
TEST_1909,570.7923698968265
TEST_1910,48.12386727597917
TEST_1911,446.12747624870457
TEST_1912,654.1057599198994
TEST_1913,252.6939983795307
TEST_1914,748.8370071149955
TEST_1915,539.4550135153007
TEST_1916,359.78534042627086
TEST_1917,350.79120648106687
TEST_1918,353.75817173971234
TEST_1919,49.67380691533539
TEST_1920,683.7664728435246
TEST_1921,151.3634202623338
TEST_1922,748.2063568907002
TEST_1923,40.23799171197675
TEST_1924,558.7524332907593
TEST_1925,460.1879237120508
TEST_1926,550.330961144221
TEST_1927,546.2831536179453
TEST_1928,52.90791251061851
TEST_1929,455.83922086100023
TEST_1930,25.65589159860114
TEST_1931,40.02166742027849
TEST_1932,552.7431021207997
TEST_1933,281.9173050430097
TEST_1934,343.67853050541515
TEST_1935,460.48129888749673
TEST_1936,351.46837264181875
TEST_1937,577.6109458948115
TEST_1938,454.01616854762074
TEST_1939,237.51680599186975
TEST_1940,40.82210322167679
TEST_1941,419.4608812831462
TEST_1942,654.1883552075607
TEST_1943,553.4067708337609
TEST_1944,357.4918409744618
TEST_1945,445.18094869973805
TEST_1946,44.954171045543696
TEST_1947,205.83239777849997
TEST_1948,248.62194543496426
TEST_1949,446.67277062822944
TEST_1950,451.16636600938335
TEST_1951,653.2944922664873
TEST_1952,247.05827409632724
TEST_1953,149.990667023457
TEST_1954,754.9610924050398
TEST_1955,540.7452624955321
TEST_1956,454.96409840312197
TEST_1957,454.4543247986947
TEST_1958,574.8427779879661
TEST_1959,42.83484082832328
TEST_1960,154.37830375425685
TEST_1961,355.65057000533204
TEST_1962,558.1318030965349
TEST_1963,255.44282731814528
TEST_1964,29.685827858940137
TEST_1965,25.732955836182335
TEST_1966,549.9384515873186
TEST_1967,575.7344725310016
TEST_1968,747.1702280049309
TEST_1969,355.1640535867843
TEST_1970,144.33418485782286
TEST_1971,142.90048061099174
TEST_1972,547.2579592213259
TEST_1973,115.5607972561056
TEST_1974,644.8708272003556
TEST_1975,285.44185902199104
TEST_1976,503.51174691890344
TEST_1977,762.6086028162731
TEST_1978,141.61798616991783
TEST_1979,752.2930085053756
TEST_1980,443.977137527656
TEST_1981,449.76556800127923
TEST_1982,692.8072259825954
TEST_1983,563.3050049148463
TEST_1984,344.6828689355503
TEST_1985,150.4947084927973
TEST_1986,364.65734151397567
TEST_1987,157.0639202901239
TEST_1988,361.7594600520438
TEST_1989,751.0205165466314
TEST_1990,728.0702912763071
TEST_1991,240.298801879514
TEST_1992,25.6529357959426
TEST_1993,351.7122687059078
TEST_1994,449.7327376784632
TEST_1995,248.6313062171385
TEST_1996,41.084606242879836
TEST_1997,339.78471126800525
TEST_1998,345.1919111811252
TEST_1999,561.4705116372718
TEST_2000,245.59171168968476
TEST_2001,651.0755588055114
TEST_2002,187.64896709009966
TEST_2003,750.1339769475584
TEST_2004,416.88644104441596
TEST_2005,330.13455711242034
TEST_2006,240.75872545722814
TEST_2007,140.21372997672043
TEST_2008,246.8100762182693
TEST_2009,454.64358975977717
TEST_2010,649.7346822743132
TEST_2011,649.8758223069251
TEST_2012,553.7404126222774
TEST_2013,540.7589124839981
TEST_2014,239.16770577125465
TEST_2015,379.48849751721013
TEST_2016,244.79269015624612
TEST_2017,232.87505824503964
TEST_2018,539.5451260410562
TEST_2019,344.55985658977886
TEST_2020,451.71432826384444
TEST_2021,642.5236727613274
TEST_2022,145.8219335058077
TEST_2023,454.6631507997425
TEST_2024,454.9834440706023
TEST_2025,342.39658638258805
TEST_2026,712.0766414568808
TEST_2027,98.49534768377342
TEST_2028,152.99505062996224
TEST_2029,699.244093464425
TEST_2030,39.43836012932322
TEST_2031,446.91255751336377
TEST_2032,192.16105667678247
TEST_2033,250.18724328862882
TEST_2034,159.6967672440744
TEST_2035,343.03781990581604
TEST_2036,152.4482460839089
TEST_2037,168.63610589278107
TEST_2038,277.6799878995725
TEST_2039,653.2991316838437
TEST_2040,446.70644806439464
TEST_2041,142.2381128305647
TEST_2042,260.8926292848507
TEST_2043,197.8691228881306
TEST_2044,555.1644281069749
TEST_2045,581.5039578369764
TEST_2046,103.81418854727045
TEST_2047,521.4604188491074
TEST_2048,277.98533047047704
TEST_2049,251.5961198584587
TEST_2050,757.116126788797
TEST_2051,442.5603794398962
TEST_2052,566.104719293366
TEST_2053,643.041942707655
TEST_2054,446.65768216304986
TEST_2055,358.577151216564
TEST_2056,253.95213741669738
TEST_2057,155.50636225323436
TEST_2058,546.606290897093
TEST_2059,706.4093760090755
TEST_2060,127.92259294096364
TEST_2061,353.79108548916884
TEST_2062,647.7584483398163
TEST_2063,751.4514824952232
TEST_2064,645.3623003076848
TEST_2065,551.8087969175729
TEST_2066,535.8909573439686
TEST_2067,244.8354554757942
TEST_2068,454.78978106047026
TEST_2069,373.7093664548583
TEST_2070,369.58533615153215
TEST_2071,239.57967066018927
TEST_2072,610.4964927431283
TEST_2073,757.3966938249597
TEST_2074,447.27705586938873
TEST_2075,451.98303321001544
TEST_2076,449.40309842760354
TEST_2077,541.5566429804705
TEST_2078,371.98786485320494
TEST_2079,276.91891197869825
TEST_2080,552.736974185398
TEST_2081,347.0841286756548
TEST_2082,654.8288696397212
TEST_2083,29.80854322464065
TEST_2084,336.59686142867736
TEST_2085,147.65179342733757
TEST_2086,345.4102420286002
TEST_2087,142.26576255611405
TEST_2088,40.695373811708066
TEST_2089,744.4620856527463
TEST_2090,53.660722581631994
TEST_2091,628.4104625194753
TEST_2092,750.1484143917687
TEST_2093,350.6750290345761
TEST_2094,242.87589939690687
TEST_2095,258.03553640397314
TEST_2096,552.1546695862208
TEST_2097,537.5806014888684
TEST_2098,752.0541703141154
TEST_2099,145.53417037065648
TEST_2100,241.51849141116918
TEST_2101,247.99173452530937
TEST_2102,449.4873546145871
TEST_2103,448.90640176469213
TEST_2104,752.161477174197
TEST_2105,352.08519534834676
TEST_2106,216.15425216290396
TEST_2107,252.63550113190226
TEST_2108,338.5374908807774
TEST_2109,459.73095945570157
TEST_2110,156.25679356164198
TEST_2111,231.598370716941
TEST_2112,650.2880787433693
TEST_2113,744.612690282328
TEST_2114,649.2493112203613
TEST_2115,363.03426816758537
TEST_2116,646.8358421372459
TEST_2117,641.2558520888485
TEST_2118,98.09172696014717
TEST_2119,26.382160377408706
TEST_2120,550.1380489663749
TEST_2121,150.04361915103087
TEST_2122,556.7854243296734
TEST_2123,452.2000780943307
TEST_2124,560.2357849932961
TEST_2125,542.7727540867434
TEST_2126,656.6150109345498
TEST_2127,662.5526398870187
TEST_2128,357.5490525319971
TEST_2129,455.96391316838486
TEST_2130,160.7977436554892
TEST_2131,552.3060211991148
TEST_2132,557.6728631118569
TEST_2133,32.98305557104487
TEST_2134,246.86679678860708
TEST_2135,648.9863137897571
TEST_2136,225.3727310992206
TEST_2137,584.7097398102613
TEST_2138,24.058965274678958
TEST_2139,697.6417712274698
TEST_2140,342.7014764130009
TEST_2141,421.4872040252938
TEST_2142,549.8393521907959
TEST_2143,447.7775933795184
TEST_2144,264.7391529713691
TEST_2145,362.4892518205392
TEST_2146,59.61505380361873
TEST_2147,353.52691489396057
TEST_2148,445.09301262067294
TEST_2149,140.8444518668938
TEST_2150,378.4684638958136
TEST_2151,150.8134945702613
TEST_2152,649.2267160305688
TEST_2153,139.1796960666073
TEST_2154,155.07253340271825
TEST_2155,338.1390959874373
TEST_2156,350.04550576423526
TEST_2157,758.7340047556452
TEST_2158,50.14433322506428
TEST_2159,750.2736842737353
TEST_2160,286.1611000254335
TEST_2161,342.3752868154362
TEST_2162,456.2262492983983
TEST_2163,631.2327007207849
TEST_2164,253.46987830170178
TEST_2165,546.1347376107083
TEST_2166,153.26384053240915
TEST_2167,37.58408518081673
TEST_2168,337.6523890087903
TEST_2169,445.4294158810475
TEST_2170,338.21483419115094
TEST_2171,633.9199666523882
TEST_2172,632.6148126801982
TEST_2173,353.34659297230434
TEST_2174,153.32226137203997
TEST_2175,148.96201536945813
TEST_2176,447.54087103936354
TEST_2177,151.89451066265227
TEST_2178,698.6874763915101
TEST_2179,565.6928495300687
TEST_2180,557.1185698592118
TEST_2181,245.2918827673369
TEST_2182,450.93523551263127
TEST_2183,247.87046441264678
TEST_2184,758.8371603568426
TEST_2185,647.3681457969047
TEST_2186,36.87725246933295
TEST_2187,458.693792474611
TEST_2188,754.3331261568723
TEST_2189,448.64133840493065
TEST_2190,749.6664507953586
TEST_2191,145.07738759700499
TEST_2192,642.4886462109624
TEST_2193,543.6465055871978
TEST_2194,254.91236678094177
TEST_2195,248.23277407607662
TEST_2196,452.103121736218
TEST_2197,438.38420737823697
TEST_2198,357.88121413679266
TEST_2199,647.0848282606571
TEST_2200,164.40664782447334
TEST_2201,628.359652482007
TEST_2202,543.1332719552918
TEST_2203,757.1908347292689
TEST_2204,330.6262237892724
TEST_2205,373.07523055370973
TEST_2206,244.8998318909623
TEST_2207,92.74663943546511
